 Length, Height, Width, Sum, Omnivariance, Eigenentropy, Anisotropy, Planarity, Linearity, Surface Variation, Sphericity, Verticality, Max Intensity, Mean Intensity, STD Intensity, ExpectedValuex, ExpectedValuey, ExpectedValuez, Variancex, Variancey, Variancez, MeanVar, Distance, N.Points, MeanVel, MaxVel, MeanAcc, MaxAcc, MeanAVel, Class
0.5325,1.64,0.6197,0.2511,0.03594,0.4673,-26.3,-23.86,-2.434,0.8603,0.2239,0.0006081,233,60.39,54.1,0.0244,0.04021,0.02271,0.03709,0.05389,0.4399,0.177,0.4255,57,1.045,7.61,0.008457,35.11,-0.1805,3
0.6494,1.64,0.6154,0.2521,0.03329,0.4693,-39.52,-34.36,-5.163,0.8498,0.2195,0.0001427,219,58.73,49.69,0.09345,0.008923,0.05641,0.0548,0.04982,0.4383,0.181,0.3921,64,1.045,7.61,0.008457,35.11,-0.1805,3
0.5454,1.62,0.626,0.2296,0.0417,0.4748,-13.41,-12.09,-1.317,0.8129,0.1996,0.0003664,255,52.43,51.36,0.03562,0.03335,0.1125,0.04664,0.05388,0.4052,0.1686,0.4197,77,1.045,7.61,0.008457,35.11,-0.1805,3
0.6327,1.64,0.5412,0.2494,0.04335,0.4843,-12.44,-11.82,-0.6163,0.8371,0.2243,0.008836,223,50.66,48.22,0.06274,0.01794,0.07712,0.05836,0.04343,0.4296,0.1771,0.3841,90,1.045,7.61,0.008457,35.11,-0.1805,3
0.5984,1.6,0.569,0.2162,0.03389,0.4449,-21.43,-19.16,-2.267,0.8402,0.1897,0.0003572,255,55.63,52.92,0.0547,0.02252,0.07679,0.04761,0.04388,0.3949,0.1621,0.3925,100,1.045,7.61,0.008457,35.11,-0.1805,3
0.5924,1.6,0.5481,0.2236,0.03198,0.4442,-28,-25.05,-2.953,0.8541,0.1975,0.001438,219,47.18,40.75,0.04925,0.02088,0.03088,0.04568,0.04173,0.4038,0.1637,0.3847,101,1.045,7.61,0.008457,35.11,-0.1805,3
0.5399,1.58,0.6029,0.2253,0.03676,0.4587,-19.11,-17.06,-2.047,0.8325,0.1969,0.002226,255,53.22,49.36,0.02632,0.04448,0.01672,0.04012,0.05291,0.3948,0.1626,0.4231,100,1.045,7.61,0.008457,35.11,-0.1805,3
0.5571,1.44,0.6113,0.207,0.0366,0.4486,-15.69,-13.8,-1.883,0.8112,0.178,0.002531,252,52.08,50.38,0.009646,0.02481,0.05763,0.04005,0.05683,0.34,0.1456,0.426,106,1.045,7.61,0.008457,35.11,-0.1805,3
0.4904,1.59,0.7429,0.2264,0.03909,0.4664,-16.28,-14.5,-1.782,0.8204,0.1965,0.003533,235,51.17,45.2,0.02031,0.08407,0.0225,0.03286,0.07503,0.3952,0.1677,0.5273,100,1.045,7.61,0.008457,35.11,-0.1805,3
0.5314,1.58,0.6456,0.2292,0.03527,0.455,-21.72,-19.63,-2.092,0.8474,0.2028,0.001424,255,51.79,48.48,0.03079,0.0125,0.01203,0.0331,0.06066,0.4017,0.1652,0.4094,102,1.045,7.61,0.008457,35.11,-0.1805,3
1.338,1.7,1.249,0.4442,0.05753,0.5981,-51.07,-41.13,-9.948,0.8134,0.3682,0.186,255,52.34,49.14,0.1035,0.2766,0.02763,0.2433,0.2151,0.5058,0.3214,1.187,100,1.045,7.61,0.008457,35.11,-0.1805,3
0.6912,1.72,0.5403,0.2664,0.04576,0.4988,-13.52,-12.7,-0.8223,0.8373,0.2384,0.002472,227,51.06,47.57,0.1143,0.04167,0.09228,0.0687,0.03974,0.4686,0.1923,0.3882,106,1.045,7.61,0.008457,35.11,-0.1805,3
0.7432,1.72,0.4907,0.2884,0.04711,0.5089,-15.38,-14.47,-0.908,0.8492,0.2599,0.001042,255,52.65,48.58,0.12,0.04118,0.003897,0.07447,0.03557,0.491,0.2003,0.3813,106,1.045,7.61,0.008457,35.11,-0.1805,3
0.5872,1.73,0.4764,0.2826,0.04388,0.4956,-16.59,-15.79,-0.8071,0.8624,0.2575,0.0002462,209,48.61,40.07,0.02256,0.02402,0.005492,0.05172,0.03492,0.493,0.1932,0.3771,97,1.045,7.61,0.008457,35.11,-0.1805,3
0.5824,1.74,0.5326,0.2428,0.03105,0.4485,-34.96,-31.96,-2.997,0.878,0.2191,0.003192,238,51.58,48.97,0.04014,0.01431,0.009335,0.0457,0.03709,0.4642,0.1823,0.3557,101,1.045,7.61,0.008457,35.11,-0.1805,3
0.5853,1.73,0.5627,0.2737,0.03842,0.4792,-24.71,-22.96,-1.752,0.8727,0.2481,0.002098,239,53.23,49.93,0.03362,0.005499,0.03457,0.04405,0.04668,0.4873,0.1927,0.3865,105,1.045,7.61,0.008457,35.11,-0.1805,3
0.5547,1.54,0.6776,0.2231,0.03747,0.4573,-16.3,-14.85,-1.445,0.8339,0.1968,0.007537,209,48.85,43.18,0.03133,0.05834,0.01822,0.04012,0.06341,0.3811,0.1615,0.4671,101,1.045,7.61,0.008457,35.11,-0.1805,3
0.5611,1.36,0.6584,0.1995,0.03493,0.4376,-15.59,-13.88,-1.707,0.8174,0.1729,0.00364,255,53.63,49.32,0.05437,0.04583,0.04754,0.03939,0.06051,0.3161,0.1387,0.4379,105,1.045,7.61,0.008457,35.11,-0.1805,3
0.5315,1.62,0.6079,0.2256,0.03463,0.4498,-20.96,-19.14,-1.824,0.8517,0.2009,0.002099,233,49,43.08,0.04231,0.02581,0.01757,0.03397,0.05458,0.4101,0.1662,0.3984,101,1.045,7.61,0.008457,35.11,-0.1805,3
0.5043,1.63,0.6104,0.2164,0.03499,0.4484,-19.67,-17.56,-2.111,0.8341,0.1893,0.001999,237,52.74,48.34,0.01696,0.008931,0.01123,0.03331,0.0555,0.4013,0.1634,0.3924,100,1.045,7.61,0.008457,35.11,-0.1805,3
0.4949,1.73,0.6576,0.229,0.03228,0.4472,-28.53,-25.68,-2.853,0.8589,0.2034,6.50E-05,255,52.39,51.09,0.05097,0.008781,0.09677,0.03186,0.05693,0.4461,0.1783,0.3755,108,1.045,7.61,0.008457,35.11,-0.1805,3
0.5712,1.74,0.6894,0.3028,0.04572,0.5054,-17.44,-16.66,-0.7848,0.8688,0.2774,2.54E-05,237,53.57,50.01,0.08304,0.0009851,0.02753,0.04363,0.06291,0.5154,0.2073,0.4007,105,1.045,7.61,0.008457,35.11,-0.1805,3
0.6891,1.61,0.6425,0.2696,0.04557,0.4968,-12.21,-11.83,-0.388,0.8469,0.2456,0.007739,255,53,51.22,0.1008,0.01177,0.04984,0.06196,0.05653,0.4411,0.1865,0.4127,109,1.045,7.61,0.008457,35.11,-0.1805,3
0.6712,1.61,0.5932,0.2527,0.04255,0.4822,-13.15,-12.57,-0.5785,0.8458,0.2288,0.006284,255,52.62,52.05,0.08215,0.02526,0.03086,0.05851,0.04973,0.4273,0.1785,0.4097,107,1.045,7.61,0.008457,35.11,-0.1805,3
0.4772,1.6,0.6091,0.2012,0.03049,0.4258,-23.84,-21.28,-2.562,0.8449,0.1768,0.002635,227,50.52,46.98,0.004886,0.02309,0.07956,0.02837,0.05352,0.3825,0.1548,0.4082,106,1.045,7.61,0.008457,35.11,-0.1805,3
0.4409,1.59,0.6164,0.2221,0.03326,0.4438,-22.46,-20.52,-1.943,0.8561,0.1983,0.002827,219,49.53,42.44,0.006909,0.01308,0.01201,0.02473,0.05606,0.3999,0.1602,0.3936,99,1.045,7.61,0.008457,35.11,-0.1805,3
0.65,1.69,0.5844,0.2434,0.04229,0.4799,-13.47,-12.57,-0.9006,0.833,0.2167,0.001809,255,53.75,51.33,0.01295,0.03392,0.0359,0.05047,0.0545,0.4401,0.1817,0.4514,110,1.045,7.61,0.008457,35.11,-0.1805,3
0.6914,1.7,0.6572,0.2268,0.03983,0.4675,-14.8,-13.36,-1.439,0.8212,0.1981,0.001708,219,50.04,44.12,0.1281,0.0002735,0.01333,0.05223,0.06472,0.4266,0.1812,0.3939,98,1.045,7.61,0.008457,35.11,-0.1805,3
0.4177,1.7,0.6334,0.2485,0.0326,0.4551,-32.13,-29.45,-2.685,0.8761,0.2243,0.0007264,227,51.27,47.91,0.02551,0.04385,0.04188,0.02212,0.05694,0.4583,0.1791,0.4045,104,1.045,7.61,0.008457,35.11,-0.1805,3
0.3723,1.71,0.7289,0.2877,0.03526,0.4853,-44.71,-39.86,-4.851,0.8697,0.2556,0.001358,242,52.13,49.19,0.005293,0.05484,0.02927,0.02077,0.07317,0.4932,0.1957,0.3586,97,1.045,7.61,0.008457,35.11,-0.1805,3
0.6292,1.67,0.7041,0.2565,0.04581,0.4949,-11.5,-10.94,-0.5524,0.8304,0.2301,0.001757,255,51.65,49.7,0.05675,0.02306,0.0624,0.0522,0.06628,0.4448,0.1877,0.418,99,1.045,7.61,0.008457,35.11,-0.1805,3
0.8996,1.69,0.6587,0.2593,0.04865,0.5049,-9.425,-9.117,-0.3076,0.8188,0.2327,0.007602,255,53.33,50.21,0.1018,0.02232,0.05486,0.09571,0.05774,0.4475,0.2003,0.4641,106,1.045,7.61,0.008457,35.11,-0.1805,3
0.6448,1.65,0.703,0.2203,0.03964,0.4608,-12.2,-11.39,-0.8099,0.8245,0.1954,0.004493,209,47.76,39.77,0.1324,0.02222,0.04232,0.0524,0.06359,0.407,0.1743,0.3802,99,1.045,7.61,0.008457,35.11,-0.1805,3
0.5008,1.65,0.6499,0.2049,0.02967,0.4264,-27.42,-24.43,-2.985,0.8508,0.1804,0.001105,255,53.86,51.35,0.02675,0.01292,0.07154,0.02825,0.05876,0.4008,0.1626,0.4052,108,1.045,7.61,0.008457,35.11,-0.1805,3
0.6003,1.73,0.6471,0.2665,0.04005,0.4817,-20.49,-19.04,-1.452,0.8616,0.2403,0.0004123,219,51.1,46.8,0.06135,0.03571,0.02049,0.04207,0.05991,0.4788,0.1936,0.4314,105,1.045,7.61,0.008457,35.11,-0.1805,3
0.713,1.73,0.6914,0.259,0.04632,0.4969,-10.98,-10.55,-0.4271,0.8315,0.2333,0.0008389,248,50.69,48.73,0.002046,0.00914,0.05121,0.06197,0.06419,0.4644,0.1969,0.4917,99,1.045,7.61,0.008457,35.11,-0.1805,3
0.7034,1.62,0.7524,0.2576,0.04262,0.4856,-14.94,-14.04,-0.9005,0.8461,0.2316,0.005823,237,52.57,50.34,0.09056,0.03285,0.01012,0.05806,0.07229,0.4344,0.1882,0.4853,103,1.045,7.61,0.008457,35.11,-0.1805,3
0.7467,1.62,0.7219,0.2558,0.03899,0.4745,-19.67,-18.28,-1.381,0.8594,0.2305,0.005908,255,51.78,48.91,0.1121,0.04083,0.009545,0.05948,0.06885,0.4361,0.1881,0.4132,101,1.045,7.61,0.008457,35.11,-0.1805,3
0.5016,1.73,0.7397,0.256,0.038,0.4764,-24.41,-22,-2.416,0.852,0.2267,0.001247,255,54.31,52.38,0.02885,0.02105,0.03988,0.03376,0.0712,0.467,0.1907,0.4134,102,1.045,7.61,0.008457,35.11,-0.1805,3
0.5894,1.72,0.7341,0.2637,0.04763,0.5035,-11.25,-10.68,-0.5642,0.8269,0.2358,0.0002618,246,51.46,48.21,0.04156,0.02685,0.014,0.04922,0.07039,0.4644,0.1947,0.4241,99,1.045,7.61,0.008457,35.11,-0.1805,3
0.7017,1.6,0.7026,0.2396,0.04735,0.4937,-7.961,-7.766,-0.1951,0.8032,0.214,0.004085,248,50.03,46.3,0.08676,0.0005634,0.05725,0.0653,0.06541,0.4044,0.1784,0.439,98,1.045,7.61,0.008457,35.11,-0.1805,3
0.6928,1.59,0.727,0.2585,0.04677,0.5004,-12.09,-11.27,-0.8228,0.8226,0.2289,0.004108,219,52.27,48.68,0.1274,0.01337,0.04037,0.06201,0.06947,0.4218,0.1844,0.413,99,1.045,7.61,0.008457,35.11,-0.1805,3
0.5741,1.72,0.6535,0.2332,0.03277,0.4499,-28,-25.35,-2.643,0.862,0.208,0.001181,255,55.01,52.62,0.03632,0.01305,0.04779,0.0372,0.0585,0.4471,0.1809,0.4016,106,1.045,7.61,0.008457,35.11,-0.1805,3
0.6042,1.67,0.6137,0.2418,0.03527,0.4572,-22.12,-20.57,-1.545,0.867,0.2187,0.003742,242,52.87,51.88,0.02622,0.01024,0.004451,0.04138,0.05407,0.4405,0.1787,0.4203,100,1.045,7.61,0.008457,35.11,-0.1805,3
0.6376,1.68,0.6352,0.2555,0.04523,0.4941,-12.77,-11.92,-0.8501,0.8285,0.227,0.004299,255,53.65,52.62,0.06365,0.003836,0.03872,0.05341,0.05958,0.4452,0.1861,0.4044,100,1.045,7.61,0.008457,35.11,-0.1805,3
0.7459,1.64,0.6323,0.241,0.03934,0.47,-16.51,-15.3,-1.212,0.845,0.2152,0.00568,248,50.44,48.25,0.1187,0.02459,0.04522,0.0622,0.05697,0.4256,0.1816,0.4251,98,1.045,7.61,0.008457,35.11,-0.1805,3
0.5672,1.66,0.6386,0.25,0.03535,0.4598,-23.14,-21.67,-1.464,0.8745,0.2276,0.003931,219,49.87,41.79,0.04274,0.01849,0.03452,0.03756,0.05626,0.4466,0.1801,0.3854,99,1.045,7.61,0.008457,35.11,-0.1805,3
0.4661,1.62,0.618,0.2222,0.03192,0.4446,-28.66,-25.41,-3.25,0.8496,0.1952,0.0007623,218,53.59,49.72,0.01783,0.007477,0.08518,0.02789,0.05572,0.4073,0.1636,0.3705,103,1.045,7.61,0.008457,35.11,-0.1805,3
0.592,1.65,0.7281,0.2451,0.04481,0.4903,-12.46,-11.42,-1.038,0.8159,0.2149,0.00223,255,51.03,48.21,0.0459,0.04365,0.07319,0.05036,0.06899,0.4261,0.1818,0.4065,106,1.045,7.61,0.008457,35.11,-0.1805,3
0.6616,1.64,0.6947,0.2417,0.04571,0.4911,-10.86,-10.07,-0.7929,0.8094,0.2122,0.004274,220,51.64,47.39,0.06587,0.03147,0.04644,0.05998,0.06431,0.4183,0.1809,0.4123,102,1.045,7.61,0.008457,35.11,-0.1805,3
0.6339,1.61,0.7079,0.2106,0.03624,0.4472,-15.57,-14.09,-1.482,0.8264,0.1845,0.0001031,227,50.98,44.59,0.1138,0.03639,0.07267,0.04636,0.06547,0.39,0.1673,0.377,100,1.045,7.61,0.008457,35.11,-0.1805,3
0.6088,1.6,0.6944,0.2138,0.03262,0.4379,-21.79,-19.8,-1.996,0.8508,0.1899,0.001791,238,52.69,48.65,0.07023,0.02614,0.03979,0.04098,0.06261,0.3946,0.1661,0.3974,101,1.045,7.61,0.008457,35.11,-0.1805,3
0.5815,1.68,0.6561,0.235,0.03785,0.4611,-16.01,-15.06,-0.9536,0.8521,0.212,0.001432,255,53.27,48.86,0.03654,0.003938,0.01827,0.04046,0.05889,0.4349,0.1781,0.4119,108,1.045,7.61,0.008457,35.11,-0.1805,3
0.7513,1.68,0.6531,0.2646,0.04762,0.5036,-11.27,-10.72,-0.545,0.8282,0.237,0.0004433,242,52.37,49.05,0.01345,0.02922,0.04278,0.06695,0.06127,0.4542,0.1941,0.5077,98,1.045,7.61,0.008457,35.11,-0.1805,3
0.7401,1.69,0.6284,0.2646,0.04232,0.486,-15.69,-14.87,-0.8206,0.8554,0.2399,0.006197,219,48.84,40.87,0.1172,0.01128,0.04704,0.06076,0.0586,0.4618,0.1937,0.4122,103,1.045,7.61,0.008457,35.11,-0.1805,3
0.5688,1.68,0.6083,0.269,0.03666,0.4688,-23.63,-22.41,-1.221,0.8844,0.2475,0.003292,223,50.69,47.79,0.05731,0.01126,0.0004653,0.03747,0.0529,0.4716,0.1873,0.3706,107,1.045,7.61,0.008457,35.11,-0.1805,3
0.4825,1.68,0.6574,0.2445,0.03329,0.4527,-26.92,-25.01,-1.917,0.877,0.2221,0.0002014,255,53.71,51.47,0.02032,0.0421,0.08867,0.02811,0.05746,0.4496,0.1784,0.3619,109,1.045,7.61,0.008457,35.11,-0.1805,3
0.7328,1.68,0.6818,0.2567,0.04566,0.4935,-10.66,-10.34,-0.3196,0.8341,0.2324,0.0009435,219,48.53,41.63,0.008919,0.02948,0.02663,0.06583,0.06061,0.4489,0.1918,0.4741,100,1.045,7.61,0.008457,35.11,-0.1805,3
0.7632,1.69,0.6802,0.2784,0.04847,0.5083,-10.3,-10.17,-0.1323,0.8413,0.2549,0.002513,237,52.35,49.48,0.1115,0.0306,0.01833,0.07265,0.0597,0.4712,0.2012,0.4108,108,1.045,7.61,0.008457,35.11,-0.1805,3
0.6717,1.68,0.6677,0.2747,0.04262,0.4881,-15.36,-14.82,-0.5412,0.8655,0.2523,0.007018,218,53.24,50.24,0.08389,0.004758,0.03209,0.05568,0.05909,0.4699,0.1949,0.422,101,1.045,7.61,0.008457,35.11,-0.1805,3
0.7037,1.68,0.7152,0.2466,0.03566,0.4623,-24.12,-22.16,-1.961,0.8638,0.2215,0.003039,252,53.29,51.59,0.08613,0.04312,0.05824,0.05307,0.0656,0.447,0.1885,0.4117,101,1.045,7.61,0.008457,35.11,-0.1805,3
0.5775,1.66,0.6708,0.2476,0.03961,0.4732,-17.14,-15.95,-1.192,0.8504,0.2221,0.002898,223,50.95,47.98,0.01411,0.01132,0.003164,0.04043,0.06304,0.439,0.1808,0.4423,105,1.045,7.61,0.008457,35.11,-0.1805,3
0.6994,1.64,0.6604,0.2571,0.04384,0.4906,-14.53,-13.49,-1.045,0.8361,0.2288,0.00683,255,53.38,50.52,0.06594,0.01023,0.01583,0.05843,0.06355,0.4364,0.1861,0.4277,108,1.045,7.61,0.008457,35.11,-0.1805,3
0.6638,1.64,0.6584,0.2506,0.04309,0.486,-14.3,-13.24,-1.054,0.8336,0.2225,0.005733,255,51.76,49.48,0.07159,0.01473,0.01669,0.05276,0.06402,0.4308,0.1825,0.4082,107,1.045,7.61,0.008457,35.11,-0.1805,3
0.5183,1.71,0.6981,0.2457,0.03487,0.4599,-25.6,-23.49,-2.115,0.866,0.2208,0.001546,223,52.31,49.3,0.02815,0.02176,0.01653,0.03214,0.06441,0.4558,0.1841,0.4006,97,1.045,7.61,0.008457,35.11,-0.1805,3
0.5559,1.73,0.7119,0.2367,0.03847,0.4656,-16.91,-15.63,-1.283,0.8451,0.2112,0.0009584,248,49.7,45.36,0.06349,0.05488,0.07223,0.0395,0.0655,0.449,0.1847,0.3696,105,1.045,7.61,0.008457,35.11,-0.1805,3
0.5835,1.6,0.7176,0.2326,0.04294,0.4767,-10.75,-10.17,-0.5737,0.8203,0.207,0.001401,223,52.61,49.27,0.05364,0.04089,0.1026,0.04825,0.0653,0.4036,0.1724,0.3972,98,1.045,7.61,0.008457,35.11,-0.1805,3
0.7096,1.61,0.7201,0.2636,0.04756,0.5037,-11.59,-10.94,-0.6503,0.8261,0.2351,0.008201,233,52.6,48.84,0.09211,0.03372,0.05509,0.06757,0.06666,0.4306,0.1883,0.4189,104,1.045,7.61,0.008457,35.11,-0.1805,3
0.6895,1.59,0.6729,0.2121,0.03676,0.4476,-13.95,-12.93,-1.023,0.8318,0.1882,0.003533,255,52.19,49.01,0.0862,0.01952,0.07906,0.05372,0.06045,0.3859,0.1667,0.409,100,1.045,7.61,0.008457,35.11,-0.1805,3
0.5853,1.7,0.6655,0.2314,0.03253,0.4473,-27.26,-24.83,-2.432,0.8644,0.2071,0.004354,246,51,48.84,0.02059,0.001692,0.01333,0.03848,0.06,0.4393,0.1792,0.4311,98,1.045,7.61,0.008457,35.11,-0.1805,3
0.681,1.73,0.6718,0.2327,0.04051,0.4701,-13.79,-12.78,-1.015,0.8307,0.2063,0.00291,223,50.9,48.09,0.03124,0.01659,0.01186,0.05283,0.06387,0.4416,0.1861,0.4901,105,1.045,7.61,0.008457,35.11,-0.1805,3
0.6918,1.63,0.7665,0.2517,0.04497,0.4914,-12.14,-11.4,-0.7403,0.8275,0.2241,0.0001736,219,53.92,49.56,0.04763,0.02832,0.006128,0.0558,0.07652,0.4296,0.1873,0.4636,97,1.045,7.61,0.008457,35.11,-0.1805,3
0.6358,1.63,0.7132,0.277,0.04492,0.4987,-15.54,-14.65,-0.892,0.8512,0.25,0.004016,255,51.59,48.93,0.06283,0.009998,0.02238,0.04895,0.07008,0.4554,0.1915,0.4303,108,1.045,7.61,0.008457,35.11,-0.1805,3
0.5889,1.73,0.6371,0.2787,0.03867,0.4809,-25.06,-23.36,-1.699,0.8757,0.2534,0.001965,255,53.22,51.09,0.0457,0.02579,0.01664,0.04078,0.0575,0.4926,0.1969,0.3842,109,1.045,7.61,0.008457,35.11,-0.1805,3
0.5081,1.73,0.6442,0.2701,0.03941,0.4789,-20.67,-19.46,-1.207,0.8711,0.2461,0.001571,218,50.45,46.91,0.007826,0.03885,0.03367,0.03607,0.05553,0.484,0.1919,0.3753,99,1.045,7.61,0.008457,35.11,-0.1805,3
0.6982,1.73,0.7315,0.2862,0.05034,0.5178,-11.6,-11.12,-0.4809,0.8355,0.2581,0.001186,223,52.29,49.4,0.07571,0.03455,0.0145,0.06535,0.06747,0.488,0.207,0.4295,98,1.045,7.61,0.008457,35.11,-0.1805,3
0.7468,1.63,0.7158,0.2719,0.04858,0.5082,-10.87,-10.48,-0.3953,0.8321,0.2453,0.008961,233,53.56,50.88,0.095,0.05678,0.03203,0.07533,0.06308,0.4441,0.1942,0.4101,106,1.045,7.61,0.008457,35.11,-0.1805,3
0.6581,1.73,0.7173,0.2899,0.04462,0.4993,-16.57,-15.83,-0.7399,0.8651,0.265,0.008547,255,52.79,49.51,0.07926,0.04492,0.02665,0.05518,0.06685,0.4962,0.2061,0.4011,107,1.045,7.61,0.008457,35.11,-0.1805,3
0.5367,1.72,0.7014,0.2666,0.0344,0.4666,-32.58,-30.04,-2.545,0.8808,0.2418,0.004877,255,52.26,48.4,0.02611,0.003473,0.0007527,0.03363,0.0653,0.4792,0.1927,0.4291,107,1.045,7.61,0.008457,35.11,-0.1805,3
0.6429,1.7,0.689,0.2535,0.04205,0.4823,-14.84,-13.95,-0.8944,0.8455,0.2279,0.007253,248,51.05,49.28,0.05666,0.005476,0.04434,0.05096,0.06511,0.4523,0.1895,0.4302,98,1.045,7.61,0.008457,35.11,-0.1805,3
0.7099,1.6,0.7237,0.2417,0.0439,0.484,-11.48,-10.81,-0.6684,0.8238,0.2151,0.005173,237,53.11,49.98,0.1035,0.03606,0.002223,0.06035,0.06975,0.4106,0.1802,0.4115,104,1.045,7.61,0.008457,35.11,-0.1805,3
0.6294,1.68,0.6607,0.24,0.03968,0.4718,-16.62,-15.25,-1.372,0.8394,0.2129,0.002078,233,53.18,48.45,0.05708,0.01692,0.02214,0.04549,0.06326,0.4359,0.1815,0.4057,99,1.045,7.61,0.008457,35.11,-0.1805,3
0.4559,1.67,0.7157,0.2459,0.03405,0.4607,-29.72,-26.81,-2.91,0.8622,0.2189,0.001118,234,55.14,51.69,0.007474,0.02577,0.04105,0.02567,0.06867,0.444,0.1794,0.407,100,1.045,7.61,0.008457,35.11,-0.1805,3
0.5722,1.72,0.7777,0.2727,0.04214,0.4879,-17.26,-16.34,-0.9223,0.8621,0.2479,0.0009805,227,51.21,47.85,0.02369,0.05933,0.02722,0.04356,0.07216,0.4812,0.199,0.4212,105,1.045,7.61,0.008457,35.11,-0.1805,3
0.7534,1.72,0.7317,0.2995,0.05353,0.5316,-11.41,-10.88,-0.5379,0.8303,0.2687,0.001549,237,52.61,50.43,0.05163,0.03401,0.03187,0.07577,0.06769,0.4945,0.2126,0.4645,99,1.045,7.61,0.008457,35.11,-0.1805,3
0.6833,1.73,0.7403,0.2962,0.04949,0.5172,-13.62,-12.98,-0.6416,0.8469,0.268,0.003422,255,51.65,49.28,0.09662,0.05891,0.03206,0.06252,0.06897,0.4986,0.21,0.3961,97,1.045,7.61,0.008457,35.11,-0.1805,3
0.5841,1.73,0.6983,0.2692,0.03721,0.4752,-26.68,-24.64,-2.049,0.8724,0.2433,0.001491,233,53.81,50.12,0.05417,0.01365,0.02083,0.04077,0.06331,0.4836,0.1959,0.4113,109,1.045,7.61,0.008457,35.11,-0.1805,3
0.5744,1.73,0.6182,0.2807,0.034,0.4671,-35.31,-33.04,-2.269,0.8948,0.2581,0.003437,219,50.25,46.65,0.04398,0.01687,0.05118,0.03724,0.05331,0.4989,0.1965,0.3802,99,1.045,7.61,0.008457,35.11,-0.1805,3
0.5578,1.73,0.6619,0.2832,0.04291,0.496,-20.18,-18.72,-1.455,0.8597,0.255,0.002463,248,50.97,48.92,0.002588,0.01207,0.05968,0.03873,0.06457,0.4917,0.1983,0.4219,98,1.045,7.61,0.008457,35.11,-0.1805,3
0.693,1.73,0.7727,0.2769,0.04633,0.5054,-15.53,-14.36,-1.166,0.8392,0.2464,0.009603,234,52.65,50.58,0.04314,0.05821,0.05248,0.05796,0.08039,0.4777,0.2053,0.4469,107,1.045,7.61,0.008457,35.11,-0.1805,3
0.7115,1.74,0.7114,0.2684,0.04263,0.4903,-17.5,-16.28,-1.219,0.8518,0.241,0.0052,255,52.34,50.67,0.06638,0.02537,0.01883,0.05701,0.06937,0.4787,0.2017,0.4391,101,1.045,7.61,0.008457,35.11,-0.1805,3
0.5252,1.74,0.6779,0.2611,0.03619,0.4736,-29.63,-26.73,-2.903,0.862,0.2324,0.001193,227,52.04,47.88,0.02618,0.001119,0.08142,0.03399,0.06382,0.4768,0.1915,0.4142,104,1.045,7.61,0.008457,35.11,-0.1805,3
0.6111,1.71,0.7041,0.2689,0.04305,0.4889,-14.98,-14.31,-0.6649,0.8571,0.2449,0.002568,248,55.08,52.05,0.001046,0.03628,0.03067,0.05088,0.06108,0.473,0.195,0.4387,101,1.045,7.61,0.008457,35.11,-0.1805,3
0.6868,1.71,0.6966,0.2548,0.04434,0.4877,-10.2,-10.09,-0.1096,0.8415,0.2336,0.006621,237,55.18,51.93,0.08623,0.04233,0.00186,0.06297,0.0597,0.4556,0.1927,0.3997,105,1.045,7.61,0.008457,35.11,-0.1805,3
0.7137,1.72,0.7603,0.2532,0.04489,0.4893,-10,-9.85,-0.1535,0.8363,0.231,0.004863,224,52.07,49.93,0.1045,0.05479,0.008518,0.06524,0.06866,0.4564,0.1968,0.4117,107,1.045,7.61,0.008457,35.11,-0.1805,3
0.5752,1.68,0.6793,0.2335,0.0324,0.4453,-26.01,-24.08,-1.929,0.873,0.2114,0.001479,223,52.59,49.9,0.01972,0.02031,0.03759,0.03711,0.05913,0.4385,0.1782,0.4168,101,1.045,7.61,0.008457,35.11,-0.1805,3
0.5573,1.68,0.7039,0.2378,0.03334,0.453,-27.49,-25.03,-2.459,0.8647,0.2129,0.004512,233,52.44,48.79,0.0003326,0.00632,0.007762,0.03592,0.06518,0.4391,0.1801,0.4442,108,1.045,7.61,0.008457,35.11,-0.1805,3
0.68,1.67,0.7307,0.2356,0.0402,0.4727,-15.92,-14.42,-1.499,0.8287,0.2068,0.005617,209,48.05,40.1,0.01899,0.02226,0.01882,0.05208,0.07337,0.4256,0.1837,0.4966,100,1.045,7.61,0.008457,35.11,-0.1805,3
0.6184,1.67,0.7464,0.2411,0.04173,0.481,-15.77,-14.15,-1.622,0.8224,0.2101,0.009895,255,52.7,50.54,0.04971,0.04729,0.02869,0.0472,0.07758,0.4271,0.1839,0.4166,101,1.045,7.61,0.008457,35.11,-0.1805,3
0.6445,1.67,0.7098,0.2282,0.0405,0.4707,-14.53,-13.06,-1.471,0.8174,0.1985,0.004986,219,51.97,46.18,0.05272,0.03096,0.00362,0.04871,0.0713,0.4172,0.1791,0.4214,105,1.045,7.61,0.008457,35.11,-0.1805,3
0.433,1.54,0.7489,0.1955,0.03198,0.4303,-21.47,-18.41,-3.063,0.8161,0.1667,0.000303,237,52.63,48.5,0.005427,0.04138,0.04597,0.02463,0.07376,0.3571,0.1518,0.3943,101,1.045,7.61,0.008457,35.11,-0.1805,3
